CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name
5,5201013012508,ΜΑΚΑΡΟΝΙΑ ΜΑΚΒΕΛ Νο6 500G,0.67,1.34,1223465.jpg,0,Μακαρόνια Νο 6,Kg,,sklavenitis,29-10-2025,04-11-2025,
6,0,ΜΠΡΙΖΟΛΑ ΧΟΙΡΙΝΗ ΜΕ ΟΣΤΟ ΝΩΠΗ ΟΛΛΑΝΔΙΑΣ ΣΥΣΚΕΥΑΣΜΕΝΗ ΕΠΙ ΖΥΓΙΩ,6.2,6.2,1252962.jpg,0,Νωπό Χοιρινό,Kg,,sklavenitis,29-10-2025,04-11-2025,
6,0,ΜΠΡΙΖΟΛΕΣ ΚΑΡΕ ΧΟΙΡΙΝΕΣ ΜΕ ΟΣΤΟ ΝΩΠΕΣ ΟΛΛΑΝΔΙΑΣ,6.2,6.2,1454383.jpg,0,Νωπό Χοιρινό,Kg,,sklavenitis,29-10-2025,04-11-2025,
7,0,ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΕΛΛΑΔΟΣ,3,3,1357727.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,sklavenitis,29-10-2025,04-11-2025,
7,0,ΚΟΤΟΠΟΥΛΟ 65% ΑΓΡΟΖΩΗ ΝΩΠΟ ΕΛΛΑΔΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟ ΕΠΙ ΖΥΓΙΩ,3,3,1448543.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,sklavenitis,29-10-2025,04-11-2025,
8,5201390072430,ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ ΚΑΠΝΙΣΤΗ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 160G,1.68,10.5,1583546.jpg,0,Γαλοπούλα,Kg,,sklavenitis,29-10-2025,04-11-2025,
8,0,ΚΑΠΝΙΣΤΗ ΓΑΛΟΠΟΥΛΑ ΕΔΕΣΜΑ,7.75,7.75,1583548.jpg,0,Γαλοπούλα,Kg,,sklavenitis,29-10-2025,04-11-2025,
9,0,ΜΠΑΚΑΛΙΑΡΟΣ ΑΝΕΥ ΚΕΦΑΛΙΟΥ ΚΑΤΕΨΥΓΜΕΝΟΣ,5.78,5.78,1221912.jpg,0,Ψάρια Κατεψυγμένα,Kg,,sklavenitis,29-10-2025,04-11-2025,
10,5208046089170,ΦΡΕΣΚΟ ΓΑΛΑ ΜΑΡΑΤΑ 3.5%ΛΙΠ 100% ΕΛΛΑΔΟΣ 1L,1.05,1.05,1537085.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,29-10-2025,04-11-2025,
10,5201037508896,ΦΡΕΣΚΟ ΓΑΛΑ ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΠΛΗΡΕΣ 1L,1.67,1.67,1543280.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,29-10-2025,04-11-2025,
10,5204139001388,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 3.7%ΛΙΠ.1L,1.68,1.68,5666946.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,sklavenitis,29-10-2025,04-11-2025,
11,5208046089163,ΦΡΕΣΚΟ ΓΑΛΑ ΜΑΡΑΤΑ 1.5%ΛΙΠ 100% ΕΛΛΑΔΟΣ 1L,1.05,1.05,1537084.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,29-10-2025,04-11-2025,
11,201037508902,ΦΡΕΣΚΟ ΓΑΛΑ ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΕΛΑΦΡΥ 1L,1.67,1.67,1543287.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,29-10-2025,04-11-2025,
11,5204139001395,ΦΡΕΣΚΟ ΓΑΛΑ ΕΒΟΛ ΔΙΑΛΕΧΤΟ ΑΓΕΛΑΔΟΣ 1.5%ΛΙΠ.1L,1.68,1.68,5667019.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,sklavenitis,29-10-2025,04-11-2025,
12,8716200673747,ΓΑΛΑ ΝΟΥΝΟΥ ΣΥΜΠΥΚΝΩΜΕΝΟ 6Χ400G,6.34,2.64,1210601.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,29-10-2025,04-11-2025,
12,8716200673761,ΓΑΛΑ ΝΟΥΝΟΥ ΣΥΜΠΥΚΝΩΜΕΝΟ ΕΛΑΦΡΥ 6Χ400G,6.34,2.64,1210602.jpg,0,Γάλα Εβαπορέ,lt,,sklavenitis,29-10-2025,04-11-2025,
13,5206851065594,ΓΙΑΟΥΡΤΙ ΝΟΥΝΟΥ ΣΤΡΑΓΓΙΣΤΟ 5%ΛΙΠ. 3Χ200G,2.94,4.9,1193613.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,29-10-2025,04-11-2025,
13,5202576210578,ΓΙΑΟΥΡΤΙ ΜΑΡΑΤΑ ΑΓΕΛΑΔΟΣ 3.9%ΛΙΠ ΕΛΛΑΔΑΣ 3Χ200G,1.45,2.42,1221833.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,sklavenitis,29-10-2025,04-11-2025,
14,5206851065617,ΓΙΑΟΥΡΤΙ ΝΟΥΝΟΥ ΣΤΡΑΓΓΙΣΤΟ 1.5%ΛΙΠ 3Χ200G,2.94,4.9,1193617.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,29-10-2025,04-11-2025,
14,5202576043992,ΓΙΑΟΥΡΤΙ ΜΑΡΑΤΑ ΑΓΕΛΑΔΟΣ 2%ΛΙΠ ΕΛΛΑΔΑΣ 3Χ200G,1.45,2.42,1221836.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,sklavenitis,29-10-2025,04-11-2025,
15,5200103211081,ΦΕΤΑ ΠΟΠ ΚΑΡΑΛΗ ΣΕ VACUUM 400G,3.95,9.88,1584112.jpg,0,Τυρί Φέτα,kg,,sklavenitis,29-10-2025,04-11-2025,
15,0,ΦΕΤΑ ΜΥΤΙΛΗΝΗΣ Π.Ο.Π. ΔΟΧΕΙΟ,9.9,9.9,5662325.jpg,0,Τυρί Φέτα,kg,,sklavenitis,29-10-2025,04-11-2025,
16,0,ΓΚΟΥΝΤΑ ΟΛΛΑΝΔΙΑΣ ΦΡΑΤΖΟΛΑ,6.9,6.9,1169800.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,29-10-2025,04-11-2025,
16,0,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ 48%ΛΙΠ ΦΡΑΤΖΟΛΑ,6.9,6.9,1222113.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,29-10-2025,04-11-2025,
16,5202576461208,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΣΕ ΦΕΤΕΣ 350G,2.42,6.91,1223810.jpg,0,Τυρί Γκούντα,kg,,sklavenitis,29-10-2025,04-11-2025,
17,0,ΓΚΟΥΝΤΑ ΑΥΣΤΡΙΑΣ ALPILAND LIGHT ΦΡΑΤΖΟΛΑ,7.9,7.9,1583637.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,29-10-2025,04-11-2025,
17,0,ΤΥΡΙ ΜΑΡΑΤΑ LIGHT ΔΑΝΙΑΣ ΦΡΑΤΖΟΛΑ,9.9,9.9,1594885.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,29-10-2025,04-11-2025,
17,5208046257777,ΤΥΡΙ ΜΑΡΑΤΑ ΔΑΝΙΑΣ LIGHT ΦΕΤΕΣ 300G,2.96,9.87,1596306.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,sklavenitis,29-10-2025,04-11-2025,
18,5201106271270,PUMMARO ΚΛΑΣΣΙΚΟ ΕΛΑΦΡ.ΣΥΜΠ 500ΓΡ,0.68,1.36,8408452.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,sklavenitis,29-10-2025,04-11-2025,
19,52013201,ΑΥΓΑ ΤΣΑΟΥΣΗ LARGE 6 TEM,1.95,0.33,1223799.jpg,0,Αυγά,τμχ,,sklavenitis,29-10-2025,04-11-2025,
19,5202930130016,ΧΡΥΣΑ ΑΥΓΑ 63-73G+ 6ΤEM,1.95,0.33,5163068.jpg,0,Αυγά,τμχ,,sklavenitis,29-10-2025,04-11-2025,
20,5208069003115,ΛΙΠΑΡΗ ΥΛΗ SUPER FRESCO ΠΑΚΕΤΟ 200G,0.75,3.75,1560454.jpg,0,Μαργαρίνες,kg,,sklavenitis,29-10-2025,04-11-2025,
20,5200106300805,ΜΑΡΓΑΡΙΝΗ ARISTON SOFT 60%ΛΙΠ.500G,1.9,3.8,1603319.jpg,0,Μαργαρίνες,kg,,sklavenitis,29-10-2025,04-11-2025,
21,5213002470060,ΕΛΑΙΟΛΑΔΟ ΜΟLΟΝ LAVE ΕΞ.ΠΑΡΘΕNΟ 1L,6.8,6.8,1591730.jpg,0,Παρθένο Ελαιόλαδο,lt,,sklavenitis,29-10-2025,04-11-2025,
22,5200131610009,ΗΛΙΕΛΑΙΟ EL DION 1L,1.75,1.75,1573615.jpg,0,Ηλιέλαιο,lt,,sklavenitis,29-10-2025,04-11-2025,
23,5202977021148,ΑΡΑΚΑΣ ΑΙΝΟΣ ΕΛΛΗΝΙΚΟΣ 1KG,2.55,2.55,1221441.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,29-10-2025,04-11-2025,
23,5201262001292,ΦΑΣΟΛΑΚΙΑ ΜΠ.ΣΤΑΘΗ ΣΤΡΟΓΓΥΛΑ 1000G,3.25,3.25,4070447.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,29-10-2025,04-11-2025,
23,5201262001285,ΑΡΑΚΑΣ ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ 1000G,2.98,2.98,4070611.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,29-10-2025,04-11-2025,
23,5202977021025,ΦΑΣΟΛΑΚΙΑ ΑΙΝΟΣ ΣΤΡΟΓΓΥΛΑ ΕΛΛΗΝΙΚΑ 1KG,2.5,2.5,4638888.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,29-10-2025,04-11-2025,
23,5201262001360,ΦΑΣΟΛΑΚΙΑ ΜΠ.ΣΤΑΘΗ ΠΛΑΤΙΑ 1000G,3.25,3.25,6332894.jpg,0,Λαχανικά Κατεψυγμένα,kg,,sklavenitis,29-10-2025,04-11-2025,
24,5213004880003,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.CRIST.1KG Ε.Ε,0.71,0.71,1217252.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,29-10-2025,04-11-2025,
24,5213003400004,ΖΑΧΑΡΗ SUDZUCKER ΛΕΥΚΗ ΚΡΥΣΤΑΛΛ.ΕΕ 1KG,0.71,0.71,1217799.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,29-10-2025,04-11-2025,
24,5206558099120,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛ.SUGARTIA 1K EE,0.71,0.71,1548652.jpg,0,Λευκή Ζάχαρη,kg,,sklavenitis,29-10-2025,04-11-2025,
25,5202576872189,DROLIO ΥΓΡΟ ΠΛΥΝΤ.ΡΟΥΧΩΝ ΑΡ.ΛΟΥΛΟΥΔ 38ΠΛ,3.28,0.09,1421255.jpg,1,Κρέμες για βρέφη,kg,,sklavenitis,29-10-2025,04-11-2025,
25,5201002000233,ΦΑΡΙΝ ΛΑΚΤΕ ΓΙΩΤΗΣ ΣΕ ΣΚΟΝΗ 300G,2.03,6.77,4087839.jpg,0,Κρέμες για βρέφη,kg,,sklavenitis,29-10-2025,04-11-2025,
26,5202353004819,ΓΑΛΑ ALMIRON GROWING UP 1+ 1L,1.8,1.8,1063898.jpg,0,Γάλα για βρέφη,kg,,sklavenitis,29-10-2025,04-11-2025,
27,5201219040107,ΛΟΥΜΙΔΗΣ ΠΑΠΑΓΑΛΟΣ ΠΑΡΑΔΟΣΙΑΚΟΣ ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ 96G,2.78,28.96,4028841.jpg,0,Ελληνικός Καφές,kg,,sklavenitis,29-10-2025,04-11-2025,
28,5208046257876,ΚΑΦΕΣ ΣΤΙΓΜΗΣ BONORA 100G,2.68,26.8,1221515.jpg,1,Στιγμιαίος Καφές,kg,,sklavenitis,29-10-2025,04-11-2025,
30,5201002082031,ΓΛΥΚΑΝΤΙΚΟ SWEET&BALANCE ΣΤΕΒΙΑ ΣΕ ΣΚΟΝΗ 80G,3.07,38.38,6194435.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,sklavenitis,29-10-2025,04-11-2025,
32,5201399011270,ΦΑΚΕΣ 3ΑΛΦΑ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ 500G,2.3,4.6,4143988.jpg,0,Φακές,kg,,sklavenitis,29-10-2025,04-11-2025,
33,5202576043855,ΧΥΜΟΣ ΜΑΡΑΤΑ ΠΟΡΤΟΚΑΛΙ ΦΥΣΙΚΟΣ 1L,1.4,1.4,1221535.jpg,1,Χυμός Πορτοκάλι,lt,,sklavenitis,29-10-2025,04-11-2025,
33,5208046089460,ΧΥΜΟΣ ΜΑΡΑΤΑ ΠΟΡΤΟΚΑΛΙ ΦΥΣΙΚΟΣ 1L,1.4,1.4,1559037.jpg,1,Χυμός Πορτοκάλι,lt,,sklavenitis,29-10-2025,04-11-2025,
35,5208046257982,DROLIO ΣΚΟΝΗ ΠΛΥΝΤ 45ΠΛ ΝΕΑ ΣΥΝΘΕΣΗ,5.45,0.12,1632303.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,sklavenitis,29-10-2025,04-11-2025,
36,5202576210394,ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ DROLIO ULT LEMON 1250ML,0.94,0.75,1221642.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,29-10-2025,04-11-2025,
36,8718951337985,AJAX BOOST ΞΥΔΙ-ΜΗΛΟ 1LT,1.43,1.43,1381856.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,sklavenitis,29-10-2025,04-11-2025,
37,5201314120957,AVA ΥΓΡΟ ΠΙΑΤ ACTION ΞΙΔΙ&ΜΗΛΟ 430ML,1,2.33,1437910.jpg,0,Απορρυπαντικά Πιάτων,lt,,sklavenitis,29-10-2025,04-11-2025,
38,5200107431034,ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΓΛΑΡΟΣ 1Τ Χ800ΓΡ,2.5,3.13,1221455.jpg,0,Χαρτί Κουζίνας,kg,,sklavenitis,29-10-2025,04-11-2025,
39,6920354836152,ΟΔ/ΜΑ COLGATE FAMILY ACTION 100ML.,1.22,12.2,1412647.jpg,0,Οδοντόκρεμα,kg,,sklavenitis,29-10-2025,04-11-2025,
40,5200107430198,ΡΟΛΑ ΥΓΕΙΑΣ ΓΛΑΡΟΣ ΜΙΝΙ 2Φ 10ΤΕΜΧ75G,2.46,0.25,1405367.jpg,0,Χαρτί Υγείας,τμχ,,sklavenitis,29-10-2025,04-11-2025,
41,7322540576474,ΣΕΡΒ/ΤΕΣ LIBRESSE ΝΥΧΤΑΣ 10ΤΕΜ,1.45,0.15,5103593.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,sklavenitis,29-10-2025,04-11-2025,
42,5202646001136,ΝΙΦΑΔΕΣ ΒΡΟΜΗΣ MILLHOUSE ΣΕ ΣΑΚΟΥΛΑ 500G,0.98,1.96,1224529.jpg,0,Προϊόντα Βρώμης,kg,,sklavenitis,29-10-2025,04-11-2025,
43,8700216422017,ΣΑΜΠΟΥΑΝ PANTENE ΑΝΑΔΟΜΗΣΗΣ 800ML,5.97,7.46,1631009.jpg,0,Σαμπουάν,lt,,sklavenitis,29-10-2025,04-11-2025,
44,5202576633643,ΣΑΠΟΥΝΙ SETTE LILLY & LIME 125ΓΡ.,0.42,3.36,1393550.jpg,1,Σαπούνι Στερεό,kg,,sklavenitis,29-10-2025,04-11-2025,
45,5201263086618,SANI PANTS N.2 MEDIUM 14ΤEM.,7.51,0.54,1097010.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,29-10-2025,04-11-2025,
45,5201263086625,SANI PANTS N.3 LARGE 14ΤEM,8.95,0.64,1097018.jpg,0,Πάνες Ακράτειας,τμχ,,sklavenitis,29-10-2025,04-11-2025,
45,5202576464582,ΠΑΝΕΣ ΑΚΡΑΤ.PANTS SETTE COMF.MED.Νο2 14Τ,6.8,0.49,1300098.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,29-10-2025,04-11-2025,
45,5202576464599,ΠΑΝΑ ΑΚΡΑΤ.PANTS SETTE COMF.LARGE Ν3 14Τ,6.9,0.49,1300099.jpg,1,Πάνες Ακράτειας,τμχ,,sklavenitis,29-10-2025,04-11-2025,
46,5201263082603,BABYLINO SENSITIVE ECON.No5 44Τ,9.95,0.23,7094907.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,29-10-2025,04-11-2025,
46,5201263082573,BABYLINO SENSITIVE ECONOMY No3 4-9KG 56Τ,9.95,0.18,7095508.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,29-10-2025,04-11-2025,
46,5201263082580,BABYLINO SENSITIVE ECON No4 50Τ,9.95,0.2,7095524.jpg,0,Πάνες για Μωρά,τμχ,,sklavenitis,29-10-2025,04-11-2025,
47,5201263078439,ΜΩΡ/ΛΑ BABYCARE SENS.PLUS TRIPLE 3x54Τ,2.18,0.01,1653233.jpg,0,Μωρομάντηλα,τμχ,,sklavenitis,29-10-2025,04-11-2025,
48,5201410220056,SEPTONA BABY ΣΑΜΠ/ΑΦΡΟΛ ΑΛΟΗ 500ML,2.54,5.08,1152657.jpg,0,Σαμπουάν για Μωρά,lt,,sklavenitis,29-10-2025,04-11-2025,
49,5202576282360,ΥΓΡΗ ΤΡΟΦΗ ΣΚΥΛΟΥ BARRON ΜΠΟΥΚΙΕΣ ΜΕ ΚΟΤΟΠΟΥΛΟ & ΓΑΛΟΠΟΥΛΑ 1230G,1.6,1.3,1221629.jpg,1,Τροφή για Σκύλους,kg,,sklavenitis,29-10-2025,04-11-2025,
50,5208046011133,ΓΑΤΟΤΡΟΦΗ BARRON ΠΑΤΕ ΜΕ ΚΟΤΟΠ.100G,0.37,3.7,1435920.jpg,1,Τροφή για γάτες,kg,,sklavenitis,29-10-2025,04-11-2025,
51,5201002017934,ΑΛΕΥΡΙ ΓΙΩΤΗΣ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ ΟΙΚΟΓΕΝ.ΣΥΣΚΕΥΑΣΙΑ 3Χ1KG,2.55,0.85,1648897.jpg,0,Αλεύρι,kg,,sklavenitis,29-10-2025,04-11-2025,
53,0,ΠΑΡΙΖΑ ΕΔΕΣΜΑ,3.96,3.96,1583543.jpg,0,Πάριζα,kg,,sklavenitis,29-10-2025,04-11-2025,
53,5201390072522,ΠΑΡΙΖΑ ΕΔΕΣΜΑ ΣΕ ΦΕΤΕΣ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 160G,1.26,7.88,1620104.jpg,0,Πάριζα,kg,,sklavenitis,29-10-2025,04-11-2025,
54,5206851036860,ΓΑΛΑ ΝΟΥΝΟΥ FAMILY ΠΛΗΡΕΣ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1L,1.56,1.56,5203849.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,sklavenitis,29-10-2025,04-11-2025,
55,5206851036877,ΓΑΛΑ ΝΟΥΝΟΥ FAMILY ΕΛΑΦΡΥ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1L,1.56,1.56,5203815.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,sklavenitis,29-10-2025,04-11-2025,
56,5200103210589,ΤΥΡΙ ΛΕΥΚΟ ΦΑΡΜΑ ΚΑΡΑΛΗ 400G,2.56,6.4,1654541.jpg,0,Λευκό τυρί,kg,,sklavenitis,29-10-2025,04-11-2025,
56,0,ΛΕΥΚΟ ΤΥΡΙ ΦΑΡΜΑ ΚΑΡΑΛΗ ΔΟΧΕΙΟ,6.4,6.4,1657298.jpg,0,Λευκό τυρί,kg,,sklavenitis,29-10-2025,04-11-2025,
57,5201399011201,ΦΑΣΟΛΙΑ 3 ΑΛΦΑ ΜΕΤΡΙΑ ΕΙΣΑΓΩΓΗΣ 500G,2.3,4.6,4141750.jpg,0,Φασόλια,kg,,sklavenitis,29-10-2025,04-11-2025,
58,5202576250123,ΡΕΒΙΘΙΑ ΧΟΝΔΡΑ ΣΚΛΑΒΕΝΙΤΗΣ ΕΙΣΑΓΩΓΗΣ 500G,1.4,2.8,1223397.jpg,1,Ρεβύθια,kg,,sklavenitis,29-10-2025,04-11-2025,
58,5201399010334,ΡΕΒΙΘΙΑ 3 ΑΛΦΑ ΑΠΟΦΛΕΙΩΜΕΝΑ 500G.,3.7,7.4,4143392.jpg,0,Ρεβύθια,kg,,sklavenitis,29-10-2025,04-11-2025,
52,2112038000000,ΒΟΕΙΟΝ ΣΠΑΛΑ ΓΑΛΛΙΑΣ Α/Ο ΝΩΠΟ(ΚΙΛΟ),14.70,14.70,14551.jpg,0,Μοσχάρι,kg,,synka,29-10-2025,04-11-2025,
1,15203278052715,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΑΔΕΝΔΡΟΥ 1Κ,1.99,1.99,279478.jpg,1,Ρύζι,Kg,,synka,29-10-2025,04-11-2025,
1,5203278043624,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΡΥΖΙ ΜΠΟΝΕΤ ΧΑΛΑΣΤΡΑΣ 1Κ,1.99,1.99,279477.jpg,1,Ρύζι,Kg,,synka,29-10-2025,04-11-2025,
1,5201502111941,AGRINO ΡΥΖΙ ΜΑΚΡΥΚ.ΒΙΒ 10Μ.500ΓΡ.ΟΓΠ ΕΛΛ,2.29,4.58,150178.jpg,0,Ρύζι,Kg,,synka,29-10-2025,04-11-2025,
2,5201004059116,ΤΟΣΤ ΓΕΥΣΗ 2 ΣΙΤΟΥ 700ΓΡ.ΠΑΠΑΔΟΠΟΥΛΟΥ,1.47,2.10,188472.jpg,0,Ψωμί για Tοστ,Kg,,synka,29-10-2025,04-11-2025,
3,5201485009365,ΒΟΣΙΝΑΚΗ ΦΟΥΡΝΙΣΜΑΤΑ ΣΤΑΡΕΝΙΟ ΨΩΜΙ 14ΦΕΤ.500ΓΡ ,1.55,3.10,285294.jpg,0,Ψωμί Φραντζόλα,Kg,,synka,29-10-2025,04-11-2025,
4,5203278035193,MR GRAND ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΙΟΥ 4Χ125ΓΡ,1.39,2.78,279034.jpg,1,Φρυγανιές,Kg,,synka,29-10-2025,04-11-2025,
4,5201485000188,ΦΡΥΓ.ELITE ΣΤΑΡΕΝΙΕΣ Ν1 250ΓΡ.ΧΑΡΤ ,1.24,4.96,2788.jpg,0,Φρυγανιές,Kg,,synka,29-10-2025,04-11-2025,
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Ν.6 500ΓΡ,0.67,1.34,255587.jpg,0,Μακαρόνια Νο 6,Kg,,synka,29-10-2025,04-11-2025,
5,5203278017953,MR GRAND ΜΑΚΑΡΟΝΙΑ Ν.6 500ΓΡ,0.65,1.30,278969.jpg,1,Μακαρόνια Νο 6,Kg,,synka,29-10-2025,04-11-2025,
6,2112423000000,ΧΟΙΡ.ΜΠΡΙΖΟΛΑ ΜΕ ΔΕΡΜΑ ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΚΙΛΟ),4.99,4.99,182749.jpg,0,Νωπό Χοιρινό,Kg,,synka,29-10-2025,04-11-2025,
7,2112147000000,ΚΟΤΟΠ./ΠΟΥΛ Τ.70% ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΚΙΛΟ).,2.99,2.99,3902.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,synka,29-10-2025,04-11-2025,
8,2110521000000,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,8.39,8.39,176665.jpg,0,Γαλοπούλα,Kg,,synka,29-10-2025,04-11-2025,
8,2110522000000,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ.TOSTAKI(ΚΙΛΟ)ΧΩΡ.ΓΛΟΥΤΕΝΗ,8.39,8.39,176666.jpg,0,Γαλοπούλα,Kg,,synka,29-10-2025,04-11-2025,
9,2628407000000,ΒΑΚΑΛΑΟΣ POLLOCK ΕΛΑΦΡ.ΑΛΑΤΙΣΜ.400+SHRINK ΚΤΨ,5.24,5.24,193083.jpg,0,Ψάρια Κατεψυγμένα,Kg,,synka,29-10-2025,04-11-2025,
10,5201037508896,ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1L,1.73,1.73,276111.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,synka,29-10-2025,04-11-2025,
11,5201037508902,ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1L,1.73,1.73,276114.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,synka,29-10-2025,04-11-2025,
12,8716200054782,ΝΟΥΝΟΥ ΕΒΑΠΟΡΕ 170ΓΡ,0.78,4.59,1018.jpg,0,Γάλα Εβαπορέ,lt,,synka,29-10-2025,04-11-2025,
13,5201704064717,ΚΟΛΙΟΣ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡ.3ΠΛΟ,2.11,3.52,247108.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,29-10-2025,04-11-2025,
13,5201704265329,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 5% 170ΓΡ.3ΠΛΟ,2.53,4.96,278494.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,29-10-2025,04-11-2025,
13,5202234160900,ΚΡΙ-ΚΡΙ ΑΓΕΛΑΔΟΣ ΣΕΡ.3.9% 3Χ200ΓΡ.,1.99,3.32,293909.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,synka,29-10-2025,04-11-2025,
14,5201704265336,ΚΟΛΙΟΣ ΣΤΡΑΓΓΙΣΤΟ 2% 170ΓΡ.3ΠΛΟ,2.53,4.96,278492.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,synka,29-10-2025,04-11-2025,
